LastActivity,AccountOwner,AccountName,State/Province,Type,Rating,LastModifiedDate,Country,HQCountry,AccountId,Region
1/20/20,Marilyn Von Hoenning,Allianz Italy,Gorizia,Prospect,"",6/19/20,Italy,"",0010z00001QBisiAAD,EMEA
8/26/13,Tyler Bush,InfoCision Management,Ohio,Prospect,"",6/19/20,United States,"",0016000000iOmuPAAS,MIDWEST
10/31/12,Kyle Graves,Dayforce,Ontario,Prospect,"",2/27/20,Canada,"",0016000000iQ1CPAA0,NORTHEAST
6/17/20,Adam Swaney,DaVita Inc.,Colorado,Prospect,"",6/22/20,United States,"",00160000012pFA2AAM,WEST
8/18/14,Jason Pearson,Twitter Inc,California,Prospect,"",6/19/20,United States,"",0016000000iQPAjAAO,WEST
2/27/20,Marilyn Von Hoenning,Bundesamt f�r Informatik und Telekommunikation,"",Prospect,"",6/19/20,Switzerland,"",0016000000iQsDoAAK,EMEA
"",Vincent Steenhuis,Unicredit BIS Italia,"",Prospect,"",3/5/20,ITA,"",0016000001CkGLKAA3,EMEA
6/12/19,Kateryna Hvastovich,DIB,"",Partner,"",3/5/20,"","",0010z00001WOfwqAAD,EMEA
4/2/20,Kateryna Hvastovich,NEOS,Connecticut,Prospective Partner,"",11/22/19,United States,"",0010z00001WOgeuAAD,NORTHEAST
9/10/19,Vincent Steenhuis,Auchan S.p.A.,"",Prospect,"",3/5/20,Italy,"",0010z00001SCBxOAAX,EMEA
3/25/20,Kyle Graves,Cogeco Communications Inc,Quebec,Prospect,"",3/10/20,Canada,"",0010z00001YCWZNAA5,NORTHEAST
"",David Bain,Qantas,"",Prospect,"",7/29/20,Australia,"",0010z00001TOu0MAAT,APAC
8/17/18,Mark Wagasky,Mercantil Bank,"",Prospect,"",7/16/19,"","",0010z00001SBqY6AAL,SOUTHEAST
7/24/19,Patrick McGrath,C Spire,Mississippi,Prospect,"",8/13/19,United States,"",0010z00001SC0mfAAD,SOUTHEAST
9/9/19,Simon Brender,Sumitomo Mitsui Banking Corporation,"",Prospect,C - General Interest (cont. to market),6/19/20,Japan,"",0010z00001Rhb66AAB,APAC
"",James Raspanti,IMS Health Holdings,Pennsylvania,Prospect,"",7/23/20,United States,"",0010z00001ZrxQGAAZ,NORTHEAST
2/27/20,Kateryna Hvastovich,Beijaflore,�le-de-France,Partner,"",6/19/20,France,"",0010z00001SBt0GAAT,EMEA
4/23/20,Pavel Hruska,United Credit Bureau,"",Prospect,"",5/8/20,Russian Federation,"",0010z00001YAx29AAD,EMEA
5/21/18,Mike Washington,NGAHR,England,Prospect,"",3/5/20,United Kingdom,"",0010z00001SAnogAAD,EMEA
"",Jean-Noel Roncelli,AXA Group,"",Prospect,"",3/31/20,"","",0010z00001YD8qZAAT,EMEA
6/4/19,Patrick McGrath,Premise Health,Tennessee,Prospect,"",6/19/20,United States,"",0010z00001SBtNQAA1,SOUTHEAST
12/19/18,Gary Griffith,NextEra Energy,Florida,Prospect,"",6/19/20,United States,"",0010z00001SBrpDAAT,SOUTHEAST
6/8/20,Marilyn Von Hoenning,Vontobel AG,"",Prospect,"",5/7/20,Switzerland,"",0010z00001WOqPAAA1,EMEA
"",Tho Yeong Chien,Intellectual Property Office of Singappore (IPOS),"",Prospect,"",7/29/20,Singapore,"",0010z00001ZrQ2DAAV,APAC
"",Tho Yeong Chien,Celcom Axiata Berhad,Kuala Lumpur,Prospect,"",7/29/20,Malaysia,"",0010z00001SBu6zAAD,APAC
5/29/20,Marilyn Von Hoenning,Galeria Kaufhof GmbH,North Rhine-Westphalia,Prospect,"",6/19/20,Germany,"",0010z00001RhPgaAAF,EMEA
7/22/20,Morgan Bryan,Fidelity Management & Research Company,"",Prospect,"",5/29/20,"","",0010z00001ZrRGjAAN,NORTHEAST
"",Jean-Noel Roncelli,GDF Suez Energy Resources NA,"",Prospect,"",7/30/20,"","",0010z00001YDBK4AAP,EMEA
"",Jean-Noel Roncelli,Keolis,"",Prospect,"",3/31/20,"","",0010z00001YD8sQAAT,EMEA
2/19/19,Marilyn Von Hoenning,Debeka,Rhineland-Palatinate,Prospect,"",6/19/20,Germany,"",0010z00001RhPqzAAF,EMEA
3/22/19,Kateryna Hvastovich,BreachAware Limited,"",Partner,"",3/5/20,"","",0010z00001V40J5AAJ,EMEA
4/14/20,James Raspanti,Sema4 Genomics,Connecticut,Prospect,A - Active project (within 3 to 6  mths),6/19/20,United States,"",0010z00001RB6PPAA1,NORTHEAST
7/9/20,Jean-Noel Roncelli,SNCF,�le-de-France,Prospect,C - General Interest (cont. to market),6/19/20,France,"",0016000000htfnpAAA,EMEA
9/13/19,Simon Brender,Norinchukin Bank,"",Prospect,"",7/29/20,"","",0010z00001WOdC9AAL,APAC
5/10/12,Marilyn Von Hoenning,Card Complete Service Bank AG,"",Prospect,B - Possible project (within 3-9 mths),4/28/20,Austria,"",0016000000hambiAAA,EMEA
10/9/18,Gary Griffith,Document Technologies,Georgia,Prospect,"",2/24/20,United States,"",0016000000hqnkwAAA,SOUTHEAST
4/9/20,Michael Kavalle,Johnson Controls Ireland,Wisconsin,Prospect,"",6/19/20,United States,"",0010z00001WOcHIAA1,EMEA
5/3/20,Kateryna Hvastovich,WhereScape Europe,"",Prospective Partner,"",3/5/20,"","",0010z00001WOdcRAAT,EMEA
2/21/20,Jason Pearson,Noodle.ai,California,Prospect,"",6/19/20,United States,"",0010z00001WOckNAAT,WEST
12/18/18,Kyle Graves,TripAdvisor Inc.,Massachusetts,Prospect,"",8/13/19,United States,"",0016000000vQ4JbAAK,NORTHEAST
4/2/12,Simon Brender,Internet Iniciative Japan,"",Prospect,"",6/6/19,JPN,"",0016000000hZhlpAAC,APAC
4/12/19,Simon Brender,Deloitte India,"",Partner,"",7/29/20,India,"",0010z00001V4cEsAAJ,APAC
11/28/12,Gary Griffith,CapTech Ventures Inc.,Virginia,Prospect,"",6/19/20,United States,"",0016000000mrC1BAAU,SOUTHEAST
12/14/18,Mike Washington,"LivePerson, Inc.","",Customer,"",6/19/20,Israel,United States of America,0016000000i9hhYAAQ,EMEA
4/22/20,Eric Wagasky,J.D. Power and Associates,"",Prospect,"",3/12/20,"","",0010z00001YCamoAAD,WEST
7/27/20,Jason Pearson,Airbnb,California,Prospect,"",7/23/20,United States,"",0010z00001WOeQFAA1,WEST
4/12/19,Tho Yeong Chien,Infosys Compaz,Central Singapore Community Development Council,Prospect,"",7/29/20,Singapore,"",0010z00001V4cFfAAJ,APAC
4/18/12,Shannon Kimball,"Moneytree, Inc",Washington,Prospect,"",3/11/20,United States,"",0016000000haeZ2AAI,WEST
4/1/19,Marilyn Von Hoenning,DKB - Deutsche Kreditbank AG,Berlin,Prospect,"",6/19/20,Germany,"",0010z00001TPKS3AAP,EMEA
7/29/20,Marilyn Von Hoenning,UBS AG,"",Prospect,"",6/19/20,Switzerland,"",0016000000htfWBAAY,EMEA
7/30/20,Alexander Ramm,Zurich Insurance Group Ltd,"",Prospect,"",7/1/20,Switzerland,"",0016000000lMfq4AAC,EMEA
"",Michael Mosert,Governikus KG,Germany,Competitor,"",3/5/20,DEU,"",0016000000hcVGCAA2,EMEA
6/25/19,Sonny Covington,Mouser Electronics,Texas,Prospect,"",6/19/20,United States,"",0010z00001WOeTOAA1,CENTRAL
4/21/20,Pavel Hruska,KPN N.V.,"",Prospect,"",5/13/20,Netherlands,"",0016000001CdohgAAB,EMEA
4/15/19,Marilyn Von Hoenning,Capgemini Deutschland GmbH,"",Prospect,"",4/28/20,Germany,"",0016000000hrP9xAAE,EMEA
4/7/20,Kateryna Hvastovich,Wipro Limited,Karnataka,Prospective Partner,"",6/19/20,India,India,0016000000mPleoAAC,NORTHEAST
10/18/13,Gary Griffith,"Cornerstone Healthcare, Inc.",North Carolina,Ex-Customer,"",8/13/19,United States,"",0016000000htJz8AAE,SOUTHEAST
"",Marilyn Von Hoenning,KBC BANK DEUTSCHLAND AG,"",Prospect,B - Possible project (within 3-9 mths),4/28/20,Germany,"",0016000000hqGmoAAE,EMEA
4/1/20,James Raspanti,Interactive Brokers Group Inc,Connecticut,Prospect,"",5/7/20,United States,"",0010z00001Wj82jAAB,NORTHEAST
7/21/20,Gary Griffith,Roark Capital Group,Georgia,Prospect,"",6/19/20,United States,"",0010z00001VEap4AAD,SOUTHEAST
2/6/19,Tho Yeong Chien,i-Admin,"",Prospect,"",7/29/20,Singapore,"",0010z00001TLsWzAAL,APAC
3/11/13,Simon Brender,NSD CO; LTD,"",Prospect,"",6/6/19,JPN,"",0016000000p5x2qAAA,APAC
6/28/18,Tyler Bush,"Valassis Communications, Inc.",Michigan,Prospect,"",6/18/20,United States,"",0016000000oXGOWAA4,SOUTHEAST
"",Tho Yeong Chien,Infosys Compaz Pte Ltd,"",Prospect,"",7/29/20,Singapore,"",0010z00001V48STAAZ,APAC
"",Gary Griffith,TopBuild Corp.,Florida,Prospect,"",6/19/20,United States,"",0010z00001V3Cg2AAF,SOUTHEAST
"",Joe Hliboki,NYC Dept. of Health & Human Services,New York,Prospect,"",6/18/20,United States,"",0016000000mNqJSAA0,NORTHEAST
1/14/20,Simon Skinner,Age UK,"",Prospect,"",3/5/20,"","",0010z00001YAwF2AAL,EMEA
7/6/20,Tyler Bush,Truven Health Analytics,Michigan,Customer,A - Active project (within 3 to 6  mths),6/18/20,United States,United States of America,0016000000prlW2AAI,SOUTHEAST
6/9/20,Pavel Hruska,Deona Kinderopvang,"",Prospect,"",3/5/20,"","",0010z00001Wj4x8AAB,EMEA
"",Mike Washington,Vizolution,"",Prospect,"",3/5/20,UK&I,"",0016000001MpJHmAAN,EMEA
10/20/16,Tyler Bush,North American Bancard,Michigan,Prospect,A - Active project (within 3 to 6  mths),6/19/20,United States,"",0016000000m9Vv1AAE,SOUTHEAST
11/6/18,Vincent Steenhuis,Mondelez Europe Services GmbH,"",Prospect,"",4/13/20,Swaziland,"",0010z00001QjB8nAAF,EMEA
4/30/13,Mark Ronson,"Verifi, Inc",California,Prospect,"",6/15/20,United States,"",0016000000pTJLsAAO,WEST
12/27/12,Sonny Covington,vPromos Inc.,Texas,Prospect,"",5/14/20,United States,"",0016000000mA5OGAA0,CENTRAL
"",Tho Yeong Chien,Sport Singapore,"",Prospect,"",7/29/20,Singapore,"",0010z00001Zr7nUAAR,APAC
5/2/20,Vincent Steenhuis,Eni S.p.A.,Frosinone,Prospect,B - Possible project (within 3-9 mths),6/19/20,Italy,"",0016000000WdlbNAAR,EMEA
11/11/13,Tyler Bush,Jo-Ann Stores Inc.,Ohio,Prospect,C - General Interest (cont. to market),3/13/20,United States,"",0016000000Wd0BnAAJ,MIDWEST
5/2/11,Kyle Graves,Cambridge Interactive Development Corporation,MA,Ex-Customer,"",6/6/19,USA,"",0016000000Wdth3AAB,NORTHEAST
5/9/18,Kyle Graves,Softchoice Corporation,Ontario,Prospect,"",6/19/20,Canada,"",0016000000WdtvtAAB,NORTHEAST
12/4/17,Simon Skinner,Shop Direct Group,England,Prospect,"",6/19/20,United Kingdom,"",0016000000We07SAAR,EMEA
5/15/20,Kateryna Hvastovich,Cloudera,California,Prospective Partner,P - Partner,6/19/20,United States,"",0016000000WcxpXAAR,WEST
4/17/15,Sonny Covington,Air Force Services Agency,Texas,Prospect,B - Possible project (within 3-9 mths),5/14/20,United States,"",0016000000Wczp6AAB,CENTRAL
11/26/19,Jean-Noel Roncelli,Louis Vuitton,"",Prospect,"",3/31/20,"","",0010z00001V478BAAR,EMEA
"",Jean-Noel Roncelli,Teleperformance,"",Prospect,"",3/31/20,"","",0010z00001YD8svAAD,EMEA
10/29/19,Tho Yeong Chien,Network Value Components Ltd.,"",Prospective Partner,"",7/3/20,Japan,"",0010z00001WgGWmAAN,APAC
11/1/19,Michael Kavalle,Walgreens Boots Alliance,"",Prospect,"",6/19/20,United States,"",0010z00001WhljjAAB,SOUTHEAST
5/5/20,Tho Yeong Chien,Thanachart Bank,"",Prospect,"",7/29/20,China,"",0010z00001Wh7vgAAB,APAC
4/7/20,Tho Yeong Chien,EY Singapore,"",Prospect,"",7/29/20,Singapore,"",0010z00001VE2RiAAL,APAC
3/15/20,Tho Yeong Chien,eCloud Sdn Bhd,"",Prospect,"",7/29/20,Singapore,"",0010z00001YDCkaAAH,APAC
4/7/20,Marilyn Von Hoenning,Globetrotter,"",Prospect,"",4/8/20,Germany,"",0010z00001YDL6DAAX,EMEA
6/22/20,Shannon Kimball,HomeStreet Bank,Washington,Prospect,"",6/19/20,United States,"",0010z00001TP458AAD,WEST
11/23/18,Tho Yeong Chien,SimCorp,"",Prospective Partner,"",7/29/20,Singapore,"",0010z00001TNKfhAAH,APAC
2/20/20,Adam Swaney,Progressive Leasing,Utah,Prospect,"",6/19/20,United States,"",0010z00001YAvOMAA1,WEST
10/7/19,Tho Yeong Chien,CyberSecurity Malaysia,Selangor Darul Ehsan,Prospect,"",7/29/20,Malaysia,"",0010z00001WP7f6AAD,APAC
5/1/19,Tho Yeong Chien,softbank technology,"",Prospect,"",7/3/20,Japan,"",0010z00001TMw5OAAT,APAC
1/4/19,Adam Swaney,Somalogic,Colorado,Prospect,"",6/19/20,United States,"",0010z00001TMxqOAAT,WEST
5/5/20,Dune Salang,TISCO Bank,"",Prospect,"",7/29/20,Thailand,"",0010z00001Wh7weAAB,APAC
6/6/19,Vincent Steenhuis,Cegedim,�le-de-France,Prospect,"",6/19/20,France,"",0010z00001TNBhUAAX,EMEA
7/3/19,Tho Yeong Chien,Central Board of Direct Taxes,Uttar Pradesh,Prospect,"",7/29/20,India,"",0010z00001WPCOZAA5,APAC
9/13/18,Pavel Hruska,Randstad Holding NV,"",Prospect,"",3/5/20,Netherlands,"",0016000001APx5zAAD,EMEA
4/25/19,Mike Washington,Datalex,Dublin,Customer,"",7/20/20,Ireland,Ireland,0016000000VJlrHAAT,EMEA
7/6/20,Joe Hliboki,New Jersey Manufacturers Insurance Company,New Jersey,Prospect,"",6/19/20,United States,"",0010z00001WOaQSAA1,NORTHEAST
3/2/20,Tom Sawyer,"Workday, Inc.",California,Partner,"",6/19/20,United States,"",0010z00001YCK8lAAH,WEST
1/9/12,Mark Ronson,Kinecta Federal Credit Union,California,Prospect,A - Active project (within 3 to 6  mths),6/19/20,United States,"",0016000000WcbRuAAJ,WEST
8/2/12,Amy Rankin,VacationRoost,UT,Prospect,A - Active project (within 3 to 6  mths),4/7/20,United States,"",0016000000kNXtBAAW,WEST
7/10/19,Tyler Bush,University of Pennsylvania Health System,Pennsylvania,Prospect,"",6/19/20,United States,"",0010z00001WOaNYAA1,MIDWEST
3/13/19,Mike Washington,Bourne Leisure Ltd,England,Prospect,"",3/5/20,United Kingdom,"",0016000000WcB0KAAV,EMEA
"",Michael Kavalle,"Starkey Laboratories, Inc.",Minnesota,Prospect,"",6/19/20,United States,"",0010z00001V4fHqAAJ,MIDWEST
3/25/19,Vincent Steenhuis,Federal Authority for Human Resources,"",Prospect,"",4/13/20,"","",0010z00001V42OHAAZ,EMEA
"",Simon Skinner,New Look,"",Prospect,"",6/19/20,"","",0010z00001WhniFAAR,EMEA
4/11/19,Zachery Peters,Data Connectors,Missouri,Non-Prospect,"",7/24/20,United States,"",0010z00001TNlVUAA1,CENTRAL
"",Jean-Noel Roncelli,MMA,"",Prospect,"",3/31/20,"","",0010z00001YD8rsAAD,EMEA
12/10/18,Mark Wagasky,Controlled Networks Solutions,"",Prospect,"",4/15/20,"","",0010z00001TNmAyAAL,NORTHEAST
12/11/18,Marilyn Von Hoenning,AllSecur Deutschland AG,"",Prospect,"",4/28/20,Germany,"",0010z00001TNqvWAAT,EMEA
9/16/19,Kateryna Hvastovich,MIssion Critical Systems,Florida,Prospective Partner,"",11/22/19,United States,"",0010z00001TNZO7AAP,SOUTHEAST
5/6/19,Adam Swaney,Zayo Group,Colorado,Prospect,"",6/19/20,United States,"",0010z00001TNosFAAT,WEST
3/27/20,Dillon Fugate,Genesco,"",Prospect,"",3/27/20,"","",0010z00001YD29iAAD,SOUTHEAST
7/8/20,Jean-Noel Roncelli,Veolia,�le-de-France,Prospect,"",7/23/20,France,"",0010z00001V3rE3AAJ,EMEA
3/23/20,Dillon Fugate,Dixon Hughes Goodman LLP,"",Prospect,"",3/27/20,"","",0010z00001YD29jAAD,SOUTHEAST
3/27/20,Michael Kavalle,Prime Therapeutics,"",Prospect,"",6/18/20,"","",0010z00001YD29kAAD,MIDWEST
"",Jean-Noel Roncelli,Malakoff Humanis,"",Prospect,"",3/31/20,"","",0010z00001YD8suAAD,EMEA
3/18/19,Joe Hliboki,Concentrix Corporation USA,New York,Prospect,"",6/19/20,United States,"",0010z00001TPf5zAAD,NORTHEAST
6/4/19,Patrick McGrath,Axial Healthcare,Tennessee,Prospect,"",6/19/20,United States,"",0010z00001TNyuRAAT,SOUTHEAST
2/27/19,Kyle Graves,Slice Labs Inc,Ontario,Prospect,"",2/27/20,Canada,"",0010z00001TNyqyAAD,NORTHEAST
6/3/20,Tho Yeong Chien,United Overseas Bank Limited,"",Prospect,"",7/29/20,Singapore,"",0010z00001TOBoDAAX,APAC
3/11/19,Marilyn Von Hoenning,Wavestone CHE (intl bank),"",Non-Prospect,"",4/28/20,Switzerland,"",0010z00001TO5zdAAD,EMEA
12/19/18,Mike Washington,National Westminster Bank PLC - UK,England,Ex-Customer,"",3/5/20,United Kingdom,"",0010z00001TO8yRAAT,EMEA
12/31/18,Mark Wagasky,"Barings Security, Inc","",Ex-Customer,"",1/2/20,United States,"",0010z00001TOM3MAAX,SOUTHEAST
3/25/19,Gary Griffith,Seacoast Bank,Florida,Prospect,"",6/19/20,United States,"",0010z00001TO6jMAAT,SOUTHEAST
5/1/20,James Raspanti,Stanley Black & Decker,Connecticut,Prospect,B - Possible project (within 3-9 mths),7/29/20,United States,"",0010z00001WhlNOAAZ,NORTHEAST
2/26/20,James Raspanti,Steve Madden,"",Prospect,"",6/19/20,"","",0010z00001WhlNQAAZ,NORTHEAST
3/14/19,Shannon Kimball,Grange Insurance Association,Washington,Prospect,"",6/19/20,United States,"",0010z00001TOR8LAAX,WEST
"",Jean-Noel Roncelli,RATP,"",Prospect,"",3/31/20,"","",0010z00001YD8sHAAT,EMEA
3/14/19,Shannon Kimball,Lewis & Clark College,Oregon,Prospect,"",6/19/20,United States,"",0010z00001TOR7mAAH,WEST
3/14/19,Shannon Kimball,Cochran,Washington,Prospect,"",6/19/20,United States,"",0010z00001TOR8GAAX,WEST
11/26/19,Tho Yeong Chien,Quantum,"",Prospect,"",7/29/20,Singapore,"",0010z00001Y9idUAAR,APAC
10/14/19,Mark Ronson,Deluxe Entertainment,California,Prospect,"",6/15/20,United States,"",0010z00001V3LIvAAN,WEST
3/26/19,Tho Yeong Chien,Sands China Ltd,"",Prospect,"",7/29/20,Singapore,"",0010z00001TPdo4AAD,APAC
3/14/19,Shannon Kimball,"Car Toys, Inc.",Washington,Prospect,"",3/11/20,United States,"",0010z00001TOR86AAH,WEST
5/22/20,Nathan Vega,Vertica,"",Prospect,"",5/22/20,"","",0010z00001ZrCOpAAN,EMEA
"",Jean-Noel Roncelli,Nexity,"",Prospect,"",3/31/20,"","",0010z00001YD8smAAD,EMEA
3/14/19,Shannon Kimball,IHME,Washington,Prospect,"",6/19/20,United States,"",0010z00001TOR8QAAX,WEST
"",Mike Washington,TopCashBack,England,Prospect,"",6/19/20,United Kingdom,"",0010z00001V3wgZAAR,EMEA
3/13/19,Mike Washington,Hayman Executive,England,Prospect,"",3/5/20,United Kingdom,"",0010z00001V3wl2AAB,EMEA
3/13/19,Mike Washington,MSL,England,Prospect,"",3/5/20,United Kingdom,"",0010z00001V3wlvAAB,EMEA
8/9/11,Jason Pearson,California Department of Technology Services,California,Prospect,A - Active project (within 3 to 6  mths),6/15/20,United States,"",0016000000ZoQigAAF,WEST
7/28/20,Christopher Marra,Penn Mutual Life Insurance,Pennsylvania,Prospect,"",7/2/20,United States,"",0010z00001WgfdDAAR,MIDWEST
5/27/20,Vincent Steenhuis,Emirates NBD,"",Prospect,"",3/5/20,United Arab Emirates,"",0016000000Zoa0AAAR,EMEA
9/7/19,Jean-Noel Roncelli,Orange S.A.,�le-de-France,Prospect,"",6/19/20,France,"",0016000001BboEPAAZ,EMEA
6/6/19,Jean-Noel Roncelli,MAAF Assurances SA,Nouvelle-Aquitaine,Prospect,"",6/19/20,France,"",0016000001BboCEAAZ,EMEA
7/8/20,Tyler Bush,Eli Lilly,"",Prospect,"",6/19/20,United States,"",0010z00001YCK2nAAH,SOUTHEAST
4/2/13,Michael Kavalle,Alexian Brothers Health System,Illinois,Prospect,"",4/1/20,United States,"",0016000000VIxp6AAD,MIDWEST
6/18/19,Michael Kavalle,Marshfield Clinic Health System,Wisconsin,Prospect,"",6/19/20,United States,"",0010z00001WOaOqAAL,MIDWEST
"",Earnest Boo,Commonwealth Bank,"",Prospect,"",6/12/20,"","",0010z00001Zrmu7AAB,""
"",Earnest Boo,Commonwealth Bank,"",Prospect,"",6/12/20,"","",0010z00001Zrmu8AAB,""
"",Earnest Boo,Commonwealth Bank,"",Prospect,"",6/12/20,"","",0010z00001Zrmu9AAB,""
"",Earnest Boo,Commonwealth Bank,"",Prospect,"",6/12/20,"","",0010z00001ZrmuAAAR,""
"",Earnest Boo,CTBC Bank,"",Prospect,"",6/12/20,"","",0010z00001ZrmuCAAR,""
"",Earnest Boo,CSL,"",Prospect,"",6/12/20,"","",0010z00001ZrmuBAAR,""
6/29/20,Tho Yeong Chien,Globe Telecom,"",Prospect,"",7/29/20,Philippines,"",0010z00001ZrmuEAAR,APAC
6/1/20,Tho Yeong Chien,Land Bank of the philippines,"",Prospect,"",7/29/20,Philippines,"",0010z00001WgVfAAAV,APAC
"",Mike Washington,Redveu,England,Prospect,"",3/5/20,United Kingdom,"",0010z00001V3LhRAAV,EMEA
5/26/20,Youngae Kim,NTTDATA Asia Pacific Pte Ltd,"",Prospective Partner,"",7/29/20,"","",0010z00001Zr3fvAAB,APAC
"",Earnest Boo,Great eastern,"",Prospect,"",6/12/20,"","",0010z00001ZrmuKAAR,""
"",Earnest Boo,Great eastern,"",Prospect,"",6/12/20,"","",0010z00001ZrmuLAAR,""
"",Tho Yeong Chien,Kiatnakin Bank,Central Thailand,Prospect,"",7/29/20,Thailand,"",0010z00001ZrmuMAAR,APAC
7/22/19,Youngae Kim,NTT DATA Corporation (Japan)),Texas,Prospect,"",7/29/20,United States,"",0010z00001WPCHYAA5,APAC
7/21/20,Grace Denne,EVN,"",Prospect,"",6/19/20,Austria,"",0010z00001WhFIZAA3,""
"",David Bain,NSW Health,"",Prospect,"",7/29/20,"","",0010z00001WiJMVAA3,APAC
10/28/19,David Bain,NSW Police,"",Prospect,"",7/29/20,"","",0010z00001WiJMWAA3,APAC
"",David Bain,QLD Health,"",Prospect,"",7/29/20,"","",0010z00001WiJMZAA3,APAC
"",David Bain,QLD Police,"",Prospect,"",7/29/20,"","",0010z00001WiJMaAAN,APAC
"",David Bain,QLD Shared Services,"",Prospect,"",7/29/20,"","",0010z00001WiJMbAAN,APAC
12/10/19,David Bain,Reserve Bank of Australia,"",Prospect,"",7/29/20,"","",0010z00001WiJMcAAN,APAC
"",David Bain,Salmat,"",Prospect,"",7/29/20,"","",0010z00001WiJMdAAN,APAC
"",David Bain,Super Retail Group,"",Prospect,"",7/29/20,"","",0010z00001WiJMfAAN,APAC
4/22/20,Tho Yeong Chien,Procter & Gamble  APAC,"",Prospect,"",7/29/20,Singapore,"",0010z00001ZqVqBAAV,APAC
"",David Bain,Air New Zealand,"",Prospect,"",7/29/20,"","",0010z00001WiJM0AAN,APAC
"",David Bain,Aldi,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJM1AAN,APAC
"",David Bain,ASIO,"",Prospect,"",7/29/20,"","",0010z00001WiJM4AAN,APAC
12/17/19,David Bain,Ausgrid,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJM5AAN,APAC
"",David Bain,Aust Dept of Human Services/Service Aust,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJM6AAN,APAC
12/20/19,David Bain,Australia Post,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJM7AAN,APAC
10/22/19,David Bain,Australian Digital Transformation Office,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJM8AAN,APAC
"",David Bain,Australian Sercurities & Investment Corp,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJM9AAN,APAC
1/9/20,David Bain,Australian Stock exchange,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJMAAA3,APAC
10/23/19,David Bain,Austrsalian Federal Police/Austrac/Crimtrac,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJMCAA3,APAC
7/13/20,David Bain,Bank of New Zealand,"",Prospect,"",7/29/20,New Zealand,"",0010z00001WiJMDAA3,APAC
"",David Bain,Bureau of Metreology,"",Prospect,"",7/29/20,"","",0010z00001WiJMEAA3,APAC
"",David Bain,Coles Group Limited,"",Prospect,"",7/29/20,"","",0010z00001WiJMFAA3,APAC
"",David Bain,Commonwealth Bank (inc Bankwest & ASB),"",Prospect,"",7/29/20,Australia,"",0010z00001WiJMGAA3,APAC
12/12/19,David Bain,CSIRO,"",Prospect,"",7/29/20,"","",0010z00001WiJMHAA3,APAC
"",David Bain,Department of Home Affairs,"",Prospect,"",7/29/20,"","",0010z00001WiJMIAA3,APAC
"",David Bain,"eHealth (Federal, NSW & VIC)","",Prospect,"",7/29/20,"","",0010z00001WiJMJAA3,APAC
"",David Bain,Virgin Australia-Loyalty,"",Prospect,"",7/29/20,"","",0010z00001WiJMhAAN,APAC
5/19/20,David Bain,Wesfarmers Limited,New South Wales,Prospect,"",7/29/20,Australia,"",0010z00001WiJMiAAN,APAC
7/8/20,Tho Yeong Chien,MINDEF Singapore,"",Prospect,"",7/29/20,Singapore,"",0010z00001WiGG0AAN,APAC
"",David Bain,Accident Compensation Commission NZ,"",Prospect,"",7/29/20,Australia,"",0010z00001WiJLyAAN,APAC
"",Tho Yeong Chien,AGL Energy,"",Prospect,"",7/29/20,Singapore,"",0010z00001WiJLzAAN,APAC
"",David Bain,Flightcentre,"",Prospect,"",7/29/20,"","",0010z00001WiJMLAA3,APAC
"",David Bain,Illion,"",Prospect,"",7/29/20,"","",0010z00001WiJMMAA3,APAC
11/7/19,David Bain,Link Services,"",Prospect,"",7/29/20,"","",0010z00001WiJMNAA3,APAC
5/5/20,David Bain,Macquarie Group Limited,New South Wales,Prospect,"",7/29/20,Australia,"",0010z00001WiJMOAA3,APAC
"",David Bain,Medicare,"",Prospect,"",7/29/20,"","",0010z00001WiJMPAA3,APAC
"",David Bain,Metcash,"",Prospect,"",7/29/20,"","",0010z00001WiJMQAA3,APAC
"",David Bain,National Bank of New Zealand (owned by anz - get data),"",Prospect,"",7/29/20,"","",0010z00001WiJMSAA3,APAC
7/28/20,Maxime Tissot-Favre,ALSTOM GROUP,"",Prospect,"",6/19/20,France,"",0010z00001WiJmhAAF,""
9/4/19,David Bain,Coca-Cola Amatil,"",Prospect,"",7/29/20,"","",0010z00001WiJBPAA3,APAC
10/18/19,Ian Stocks,Excella Travel,"",Prospect,"",7/29/20,"","",0010z00001WiWVSAA3,APAC
9/11/19,Pavel Hruska,Magnit,"",Prospect,"",6/19/20,Russian Federation,"",0010z00001WhGdRAAV,EMEA
4/15/19,Adam Swaney,Mercer Advisors,Colorado,Prospect,"",4/7/20,United States,"",0010z00001V45McAAJ,WEST
